Acc_Species_Name,TDWG_Level2,TDWG_Level2_Names,Source
Cordyline pumilio Hook.f.,50,Australia,GRIN
Coreopsis grandiflora Hogg ex Sweet,72,Eastern Canada,GRIN
Coreopsis grandiflora Hogg ex Sweet,75,Northeastern U.S.A.,GRIN
Coreopsis grandiflora Hogg ex Sweet,74,North-Central U.S.A.,GRIN
Coreopsis grandiflora Hogg ex Sweet,78,Southeastern U.S.A.,GRIN
Coreopsis grandiflora Hogg ex Sweet,77,South-Central U.S.A.,GRIN
Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn.,84,Brazil,GRIN
Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn.,85,Southern South America,GRIN
Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,50,Australia,GRIN
Corymbia maculata (Hook.) K.D.Hill & L.A.S.Johnson,50,Australia,GRIN
Cosmos bipinnatus Cav.,76,Southwestern U.S.A.,GRIN
Cosmos bipinnatus Cav.,79,Mexico,GRIN
Cosmos sulphureus Cav.,79,Mexico,GRIN
Costus erythrophyllus Loes.,84,Brazil,GRIN
Costus erythrophyllus Loes.,83,Western South America,GRIN
Costus malortieanus H.Wendl.,80,Central America,GRIN
Cotula australis (Sieber ex Spreng.) Hook.f.,21,Macaronesia,GRIN
Cotula australis (Sieber ex Spreng.) Hook.f.,50,Australia,GRIN
Cotula australis (Sieber ex Spreng.) Hook.f.,51,New Zealand,GRIN
Cotula australis (Sieber ex Spreng.) Hook.f.,10,Northern Europe,GRIN
Cotula australis (Sieber ex Spreng.) Hook.f.,12,Southwestern Europe,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,24,Northeast Tropical Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,25,East Tropical Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,23,West-Central Tropical Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,22,West Tropical Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,26,South Tropical Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,27,Southern Africa,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,29,Western Indian Ocean,GRIN
Crassocephalum crepidioides (Benth.) S.Moore,35,Arabian Peninsula,GRIN
Crassocephalum vitellinum (Benth.) S.Moore,42,Malesia,GRIN
Crassula coccinea L.,27,Southern Africa,GRIN
Crassula multicava Lem.,27,Southern Africa,GRIN
Crataegus monogyna Jacq.,20,Northern Africa,GRIN
Crataegus monogyna Jacq.,34,Western Asia,GRIN
Crataegus monogyna Jacq.,33,Caucasus,GRIN
Crataegus monogyna Jacq.,10,Northern Europe,GRIN
Crataegus monogyna Jacq.,11,Middle Europe,GRIN
Crataegus monogyna Jacq.,12,Southwestern Europe,GRIN
Crataegus monogyna Jacq.,13,Southeastern Europe,GRIN
Crataegus monogyna Jacq.,14,Eastern Europe,GRIN
Craterostigma plantagineum Hochst.,24,Northeast Tropical Africa,GRIN
Craterostigma plantagineum Hochst.,25,East Tropical Africa,GRIN
Craterostigma plantagineum Hochst.,23,West-Central Tropical Africa,GRIN
Craterostigma plantagineum Hochst.,22,West Tropical Africa,GRIN
Craterostigma plantagineum Hochst.,26,South Tropical Africa,GRIN
Craterostigma plantagineum Hochst.,27,Southern Africa,GRIN
Craterostigma plantagineum Hochst.,35,Arabian Peninsula,GRIN
Craterostigma plantagineum Hochst.,40,Indian Subcontinent,GRIN
Crepis sancta (L.) Bornm.,20,Northern Africa,GRIN
Crepis sancta (L.) Bornm.,34,Western Asia,GRIN
Crepis sancta (L.) Bornm.,33,Caucasus,GRIN
Crepis sancta (L.) Bornm.,14,Eastern Europe,GRIN
Crepis sancta (L.) Bornm.,13,Southeastern Europe,GRIN
Crescentia alata Kunth,79,Mexico,GRIN
Crescentia alata Kunth,80,Central America,GRIN
Crinum moorei Hook.f.,27,Southern Africa,GRIN
Crocosmia pottsii (Baker) N.E.Br.,27,Southern Africa,GRIN
Crotalaria goreensis Guill. & Perr.,24,Northeast Tropical Africa,GRIN
Crotalaria goreensis Guill. & Perr.,25,East Tropical Africa,GRIN
Crotalaria goreensis Guill. & Perr.,23,West-Central Tropical Africa,GRIN
Crotalaria goreensis Guill. & Perr.,22,West Tropical Africa,GRIN
Crotalaria goreensis Guill. & Perr.,26,South Tropical Africa,GRIN
Crotalaria incana L.,24,Northeast Tropical Africa,GRIN
Crotalaria incana L.,25,East Tropical Africa,GRIN
Crotalaria incana L.,23,West-Central Tropical Africa,GRIN
Crotalaria incana L.,22,West Tropical Africa,GRIN
Crotalaria incana L.,26,South Tropical Africa,GRIN
Crotalaria incana L.,29,Western Indian Ocean,GRIN
Crotalaria incana L.,35,Arabian Peninsula,GRIN
Crotalaria incana L.,79,Mexico,GRIN
Crotalaria incana L.,81,Caribbean,GRIN
Crotalaria incana L.,80,Central America,GRIN
Crotalaria incana L.,82,Northern South America,GRIN
Crotalaria incana L.,84,Brazil,GRIN
Crotalaria incana L.,83,Western South America,GRIN
Crotalaria incana L.,85,Southern South America,GRIN
Crotalaria juncea L.,40,Indian Subcontinent,GRIN
Crotalaria medicaginea Lam.,36,China,GRIN
Crotalaria medicaginea Lam.,38,Eastern Asia,GRIN
Crotalaria medicaginea Lam.,40,Indian Subcontinent,GRIN
Crotalaria medicaginea Lam.,41,Indo-China,GRIN
Crotalaria medicaginea Lam.,42,Malesia,GRIN
Crotalaria medicaginea Lam.,43,Papuasia,GRIN
Crotalaria medicaginea Lam.,50,Australia,GRIN
Crotalaria micans Link,79,Mexico,GRIN
Crotalaria micans Link,81,Caribbean,GRIN
Crotalaria micans Link,80,Central America,GRIN
Crotalaria micans Link,82,Northern South America,GRIN
Crotalaria micans Link,84,Brazil,GRIN
Crotalaria micans Link,83,Western South America,GRIN
Crotalaria micans Link,85,Southern South America,GRIN
Crotalaria pallida Aiton,24,Northeast Tropical Africa,GRIN
Crotalaria pallida Aiton,25,East Tropical Africa,GRIN
Crotalaria pallida Aiton,23,West-Central Tropical Africa,GRIN
Crotalaria pallida Aiton,22,West Tropical Africa,GRIN
Crotalaria pallida Aiton,26,South Tropical Africa,GRIN
Crotalaria pallida Aiton,27,Southern Africa,GRIN
Crotalaria pallida Aiton,29,Western Indian Ocean,GRIN
Crotalaria pallida Aiton,36,China,GRIN
Crotalaria pallida Aiton,38,Eastern Asia,GRIN
Crotalaria pallida Aiton,40,Indian Subcontinent,GRIN
Crotalaria pallida Aiton,41,Indo-China,GRIN
Crotalaria pallida Aiton,79,Mexico,GRIN
Croton bonplandianus Baill.,84,Brazil,GRIN
Croton bonplandianus Baill.,83,Western South America,GRIN
Croton bonplandianus Baill.,85,Southern South America,GRIN
Croton hirtus L'Hér.,79,Mexico,GRIN
Croton hirtus L'Hér.,80,Central America,GRIN
Croton hirtus L'Hér.,81,Caribbean,GRIN
Croton hirtus L'Hér.,82,Northern South America,GRIN
Croton hirtus L'Hér.,83,Western South America,GRIN
Croton hirtus L'Hér.,84,Brazil,GRIN
Croton hirtus L'Hér.,85,Southern South America,GRIN
Cryosophila nana (Kunth) Blume,79,Mexico,GRIN
Cryptanthus zonatus (Vis.) Beer,84,Brazil,GRIN
Cryptostegia grandiflora Roxb. ex R.Br.,29,Western Indian Ocean,GRIN
Cryptostegia madagascariensis Bojer ex Decne.,29,Western Indian Ocean,GRIN
Cuphea bustamanta Lex.,79,Mexico,GRIN
Cuphea hyssopifolia Kunth,79,Mexico,GRIN
Cuphea hyssopifolia Kunth,80,Central America,GRIN
Cuphea hyssopifolia Kunth,82,Northern South America,GRIN
Cuphea hyssopifolia Kunth,83,Western South America,GRIN
Cuphea ignea A.DC.,79,Mexico,GRIN
Cuphea lanceolata W.T.Aiton,79,Mexico,GRIN
Cuphea llavea Lex.,79,Mexico,GRIN
Cuphea melvilla Lindl.,82,Northern South America,GRIN
Cuphea melvilla Lindl.,84,Brazil,GRIN
Cuphea melvilla Lindl.,83,Western South America,GRIN
Cuphea melvilla Lindl.,85,Southern South America,GRIN
Cuphea micropetala Kunth,79,Mexico,GRIN
Cupressus arizonica Greene,77,South-Central U.S.A.,GRIN
Cupressus arizonica Greene,76,Southwestern U.S.A.,GRIN
Cupressus arizonica Greene,79,Mexico,GRIN
Cupressus goveniana Gordon,76,Southwestern U.S.A.,GRIN
Curcuma zanthorrhiza Roxb.,42,Malesia,GRIN
Cuscuta campestris Yunck.,72,Eastern Canada,GRIN
Cuscuta campestris Yunck.,71,Western Canada,GRIN
Cuscuta campestris Yunck.,75,Northeastern U.S.A.,GRIN
Cuscuta campestris Yunck.,74,North-Central U.S.A.,GRIN
Cuscuta campestris Yunck.,73,Northwestern U.S.A.,GRIN
Cuscuta campestris Yunck.,78,Southeastern U.S.A.,GRIN
Cuscuta campestris Yunck.,77,South-Central U.S.A.,GRIN
Cuscuta campestris Yunck.,76,Southwestern U.S.A.,GRIN
Cuscuta campestris Yunck.,79,Mexico,GRIN
Cuscuta campestris Yunck.,81,Caribbean,GRIN
Cuscuta chinensis Lam.,24,Northeast Tropical Africa,GRIN
Cuscuta chinensis Lam.,34,Western Asia,GRIN
Cuscuta chinensis Lam.,32,Middle Asia,GRIN
Cuscuta chinensis Lam.,37,Mongolia,GRIN
Cuscuta chinensis Lam.,31,Russian Far East ,GRIN
Cuscuta chinensis Lam.,36,China,GRIN
Cuscuta chinensis Lam.,38,Eastern Asia,GRIN
Cuscuta chinensis Lam.,40,Indian Subcontinent,GRIN
Cuscuta chinensis Lam.,41,Indo-China,GRIN
Cuscuta chinensis Lam.,42,Malesia,GRIN
Cuscuta chinensis Lam.,50,Australia,GRIN
Cuscuta chinensis Lam.,77,South-Central U.S.A.,GRIN
Cuscuta chinensis Lam.,76,Southwestern U.S.A.,GRIN
Cuscuta chinensis Lam.,79,Mexico,GRIN
Cuscuta pentagona Engelm.,71,Western Canada,GRIN
Cuscuta pentagona Engelm.,75,Northeastern U.S.A.,GRIN
Cuscuta pentagona Engelm.,74,North-Central U.S.A.,GRIN
Cuscuta pentagona Engelm.,73,Northwestern U.S.A.,GRIN
Cuscuta pentagona Engelm.,78,Southeastern U.S.A.,GRIN
Cuscuta pentagona Engelm.,77,South-Central U.S.A.,GRIN
Cuscuta pentagona Engelm.,79,Mexico,GRIN
Cuscuta planiflora Ten.,21,Macaronesia,GRIN
Cuscuta planiflora Ten.,20,Northern Africa,GRIN
Cuscuta planiflora Ten.,24,Northeast Tropical Africa,GRIN
Cuscuta planiflora Ten.,25,East Tropical Africa,GRIN
Cuscuta planiflora Ten.,23,West-Central Tropical Africa,GRIN
Cuscuta planiflora Ten.,26,South Tropical Africa,GRIN
Cuscuta planiflora Ten.,27,Southern Africa,GRIN
Cuscuta planiflora Ten.,35,Arabian Peninsula,GRIN
Cuscuta planiflora Ten.,34,Western Asia,GRIN
Cuscuta planiflora Ten.,12,Southwestern Europe,GRIN
Cuscuta planiflora Ten.,13,Southeastern Europe,GRIN
Cyanus segetum Hill,34,Western Asia,GRIN
Cyanus segetum Hill,33,Caucasus,GRIN
Cyanus segetum Hill,10,Northern Europe,GRIN
Cyanus segetum Hill,11,Middle Europe,GRIN
Cyanus segetum Hill,12,Southwestern Europe,GRIN
Cyanus segetum Hill,13,Southeastern Europe,GRIN
Cyanus segetum Hill,14,Eastern Europe,GRIN
Cycas revoluta Thunb.,36,China,GRIN
Cycas revoluta Thunb.,38,Eastern Asia,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,74,North-Central U.S.A.,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,78,Southeastern U.S.A.,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,77,South-Central U.S.A.,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,76,Southwestern U.S.A.,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,79,Mexico,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,80,Central America,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,82,Northern South America,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,84,Brazil,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,83,Western South America,GRIN
Cyclospermum leptophyllum (Pers.) Sprague,85,Southern South America,GRIN
Cylindropuntia ramosissima (Engelm.) F.M.Knuth,76,Southwestern U.S.A.,GRIN
Cylindropuntia ramosissima (Engelm.) F.M.Knuth,79,Mexico,GRIN
"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",11,Middle Europe,GRIN
"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",13,Southeastern Europe,GRIN
Cynara cardunculus L.,21,Macaronesia,GRIN
Cynara cardunculus L.,20,Northern Africa,GRIN
Cynara cardunculus L.,12,Southwestern Europe,GRIN
Cynara cardunculus L.,13,Southeastern Europe,GRIN
Cynodon plectostachyus (K.Schum.) Pilg.,24,Northeast Tropical Africa,GRIN
Cynodon plectostachyus (K.Schum.) Pilg.,25,East Tropical Africa,GRIN
Cyperus alopecuroides Rottb.,21,Macaronesia,GRIN
Cyperus alopecuroides Rottb.,20,Northern Africa,GRIN
Cyperus alopecuroides Rottb.,24,Northeast Tropical Africa,GRIN
Cyperus alopecuroides Rottb.,25,East Tropical Africa,GRIN
Cyperus alopecuroides Rottb.,22,West Tropical Africa,GRIN
Cyperus alopecuroides Rottb.,26,South Tropical Africa,GRIN
Cyperus alopecuroides Rottb.,27,Southern Africa,GRIN
Cyperus alopecuroides Rottb.,29,Western Indian Ocean,GRIN
Cyperus alopecuroides Rottb.,35,Arabian Peninsula,GRIN
Cyperus alopecuroides Rottb.,34,Western Asia,GRIN
Cyperus alopecuroides Rottb.,40,Indian Subcontinent,GRIN
Cyperus alopecuroides Rottb.,41,Indo-China,GRIN
Cyperus alopecuroides Rottb.,42,Malesia,GRIN
Cyperus alopecuroides Rottb.,50,Australia,GRIN
Cyperus alopecuroides Rottb.,81,Caribbean,GRIN
Cyperus alternifolius L.,24,Northeast Tropical Africa,GRIN
Cyperus alternifolius L.,25,East Tropical Africa,GRIN
Cyperus alternifolius L.,23,West-Central Tropical Africa,GRIN
Cyperus alternifolius L.,26,South Tropical Africa,GRIN
Cyperus alternifolius L.,27,Southern Africa,GRIN
Cyperus alternifolius L.,29,Western Indian Ocean,GRIN
Cyperus alternifolius L.,35,Arabian Peninsula,GRIN
Cyperus arenarius Retz.,34,Western Asia,GRIN
Cyperus arenarius Retz.,40,Indian Subcontinent,GRIN
Cyperus arenarius Retz.,41,Indo-China,GRIN
Cyperus difformis L.,21,Macaronesia,GRIN
Cyperus difformis L.,20,Northern Africa,GRIN
Cyperus difformis L.,24,Northeast Tropical Africa,GRIN
Cyperus difformis L.,25,East Tropical Africa,GRIN
Cyperus difformis L.,23,West-Central Tropical Africa,GRIN
Cyperus difformis L.,22,West Tropical Africa,GRIN
Cyperus difformis L.,26,South Tropical Africa,GRIN
Cyperus difformis L.,27,Southern Africa,GRIN
Cyperus difformis L.,29,Western Indian Ocean,GRIN
Cyperus difformis L.,35,Arabian Peninsula,GRIN
Cyperus difformis L.,34,Western Asia,GRIN
Cyperus difformis L.,33,Caucasus,GRIN
Cyperus difformis L.,32,Middle Asia,GRIN
Cyperus difformis L.,31,Russian Far East ,GRIN
Cyperus difformis L.,36,China,GRIN
Cyperus difformis L.,38,Eastern Asia,GRIN
Cyperus difformis L.,40,Indian Subcontinent,GRIN
Cyperus difformis L.,41,Indo-China,GRIN
Cyperus difformis L.,42,Malesia,GRIN
Cyperus difformis L.,43,Papuasia,GRIN
Cyperus difformis L.,50,Australia,GRIN
Cyperus difformis L.,14,Eastern Europe,GRIN
Cyperus difformis L.,12,Southwestern Europe,GRIN
Cyperus difformis L.,13,Southeastern Europe,GRIN
Cyperus esculentus L.,21,Macaronesia,GRIN
Cyperus esculentus L.,20,Northern Africa,GRIN
Cyperus esculentus L.,24,Northeast Tropical Africa,GRIN
Cyperus esculentus L.,25,East Tropical Africa,GRIN
Cyperus esculentus L.,23,West-Central Tropical Africa,GRIN
Cyperus esculentus L.,22,West Tropical Africa,GRIN
Cyperus esculentus L.,26,South Tropical Africa,GRIN
Cyperus esculentus L.,27,Southern Africa,GRIN
Cyperus esculentus L.,29,Western Indian Ocean,GRIN
Cyperus esculentus L.,35,Arabian Peninsula,GRIN
Cyperus esculentus L.,34,Western Asia,GRIN
Cyperus esculentus L.,33,Caucasus,GRIN
Cyperus esculentus L.,40,Indian Subcontinent,GRIN
Cyperus esculentus L.,41,Indo-China,GRIN
Cyperus esculentus L.,42,Malesia,GRIN
Cyperus esculentus L.,12,Southwestern Europe,GRIN
Cyperus esculentus L.,13,Southeastern Europe,GRIN
Cyperus esculentus L.,72,Eastern Canada,GRIN
Cyperus esculentus L.,71,Western Canada,GRIN
Cyperus esculentus L.,75,Northeastern U.S.A.,GRIN
Cyperus esculentus L.,74,North-Central U.S.A.,GRIN
Cyperus esculentus L.,73,Northwestern U.S.A.,GRIN
Cyperus esculentus L.,78,Southeastern U.S.A.,GRIN
Cyperus esculentus L.,77,South-Central U.S.A.,GRIN
Cyperus esculentus L.,76,Southwestern U.S.A.,GRIN
Cyperus esculentus L.,79,Mexico,GRIN
Cyperus esculentus L.,80,Central America,GRIN
Cyperus esculentus L.,81,Caribbean,GRIN
Cyperus esculentus L.,82,Northern South America,GRIN
Cyperus esculentus L.,83,Western South America,GRIN
Cyperus esculentus L.,84,Brazil,GRIN
Cyperus esculentus L.,85,Southern South America,GRIN
Cyperus involucratus Rottb.,24,Northeast Tropical Africa,GRIN
Cyperus involucratus Rottb.,25,East Tropical Africa,GRIN
Cyperus involucratus Rottb.,23,West-Central Tropical Africa,GRIN
Cyperus involucratus Rottb.,26,South Tropical Africa,GRIN
Cyperus involucratus Rottb.,27,Southern Africa,GRIN
Cyperus involucratus Rottb.,29,Western Indian Ocean,GRIN
Cyperus involucratus Rottb.,35,Arabian Peninsula,GRIN
Cyperus iria L.,24,Northeast Tropical Africa,GRIN
Cyperus iria L.,25,East Tropical Africa,GRIN
Cyperus iria L.,22,West Tropical Africa,GRIN
Cyperus iria L.,27,Southern Africa,GRIN
Cyperus iria L.,29,Western Indian Ocean,GRIN
Cyperus iria L.,35,Arabian Peninsula,GRIN
Cyperus iria L.,34,Western Asia,GRIN
Cyperus iria L.,32,Middle Asia,GRIN
Cyperus iria L.,36,China,GRIN
Cyperus iria L.,38,Eastern Asia,GRIN
Cyperus iria L.,40,Indian Subcontinent,GRIN
Cyperus iria L.,41,Indo-China,GRIN
Cyperus iria L.,42,Malesia,GRIN
Cyperus iria L.,43,Papuasia,GRIN
Cyperus iria L.,50,Australia,GRIN
Cyperus iria L.,62,Northwestern Pacific,GRIN
Cyperus longus L.,21,Macaronesia,GRIN
Cyperus longus L.,20,Northern Africa,GRIN
Cyperus longus L.,24,Northeast Tropical Africa,GRIN
Cyperus longus L.,25,East Tropical Africa,GRIN
Cyperus longus L.,23,West-Central Tropical Africa,GRIN
Cyperus longus L.,22,West Tropical Africa,GRIN
Cyperus longus L.,27,Southern Africa,GRIN
Cyperus longus L.,35,Arabian Peninsula,GRIN
Cyperus longus L.,34,Western Asia,GRIN
Cyperus longus L.,33,Caucasus,GRIN
Cyperus longus L.,32,Middle Asia,GRIN
Cyperus longus L.,10,Northern Europe,GRIN
Cyperus longus L.,11,Middle Europe,GRIN
Cyperus longus L.,12,Southwestern Europe,GRIN
Cyperus longus L.,13,Southeastern Europe,GRIN
Cyperus longus L.,14,Eastern Europe,GRIN
Cyperus longus L.,40,Indian Subcontinent,GRIN
Cyperus papyrus L.,20,Northern Africa,GRIN
Cyperus papyrus L.,24,Northeast Tropical Africa,GRIN
Cyperus papyrus L.,25,East Tropical Africa,GRIN
Cyperus papyrus L.,23,West-Central Tropical Africa,GRIN
Cyperus papyrus L.,22,West Tropical Africa,GRIN
Cyperus papyrus L.,26,South Tropical Africa,GRIN
Cyperus papyrus L.,27,Southern Africa,GRIN
Cyperus papyrus L.,29,Western Indian Ocean,GRIN
Cyperus prolifer Lam.,24,Northeast Tropical Africa,GRIN
Cyperus prolifer Lam.,25,East Tropical Africa,GRIN
Cyperus prolifer Lam.,26,South Tropical Africa,GRIN
Cyperus prolifer Lam.,27,Southern Africa,GRIN
Cyperus prolifer Lam.,29,Western Indian Ocean,GRIN
Cyperus rotundus L.,20,Northern Africa,GRIN
Cyperus rotundus L.,21,Macaronesia,GRIN
Cyperus rotundus L.,22,West Tropical Africa,GRIN
Cyperus rotundus L.,23,West-Central Tropical Africa,GRIN
Cyperus rotundus L.,24,Northeast Tropical Africa,GRIN
Cyperus rotundus L.,25,East Tropical Africa,GRIN
Cyperus rotundus L.,26,South Tropical Africa,GRIN
Cyperus rotundus L.,27,Southern Africa,GRIN
Cyperus rotundus L.,28,Middle Atlantic Ocean,GRIN
Cyperus rotundus L.,29,Western Indian Ocean,GRIN
Cyperus rotundus L.,35,Arabian Peninsula,GRIN
Cyperus rotundus L.,34,Western Asia,GRIN
Cyperus rotundus L.,33,Caucasus,GRIN
Cyperus rotundus L.,32,Middle Asia,GRIN
Cyperus rotundus L.,36,China,GRIN
Cyperus rotundus L.,38,Eastern Asia,GRIN
Cyperus rotundus L.,40,Indian Subcontinent,GRIN
Cyperus rotundus L.,41,Indo-China,GRIN
Cyperus rotundus L.,42,Malesia,GRIN
Cyperus rotundus L.,11,Middle Europe,GRIN
Cyperus rotundus L.,12,Southwestern Europe,GRIN
Cyperus rotundus L.,13,Southeastern Europe,GRIN
Cyperus rotundus L.,62,Northwestern Pacific,GRIN
Cyperus sphacelatus Rottb.,25,East Tropical Africa,GRIN
Cyperus sphacelatus Rottb.,23,West-Central Tropical Africa,GRIN
Cyperus sphacelatus Rottb.,22,West Tropical Africa,GRIN
Cyperus sphacelatus Rottb.,26,South Tropical Africa,GRIN
Cyperus sphacelatus Rottb.,29,Western Indian Ocean,GRIN
Cyperus sphacelatus Rottb.,81,Caribbean,GRIN
Cyperus sphacelatus Rottb.,80,Central America,GRIN
Cyperus sphacelatus Rottb.,82,Northern South America,GRIN
Cyperus sphacelatus Rottb.,84,Brazil,GRIN
Cyperus sphacelatus Rottb.,83,Western South America,GRIN
Cyperus surinamensis Rottb.,74,North-Central U.S.A.,GRIN
Cyperus surinamensis Rottb.,78,Southeastern U.S.A.,GRIN
Cyperus surinamensis Rottb.,77,South-Central U.S.A.,GRIN
Cyperus surinamensis Rottb.,79,Mexico,GRIN
Cyperus surinamensis Rottb.,80,Central America,GRIN
Cyperus surinamensis Rottb.,81,Caribbean,GRIN
Cyperus surinamensis Rottb.,82,Northern South America,GRIN
Cyperus surinamensis Rottb.,83,Western South America,GRIN
Cyperus surinamensis Rottb.,84,Brazil,GRIN
Cyperus surinamensis Rottb.,85,Southern South America,GRIN
Cyrtostachys renda Blume,41,Indo-China,GRIN
Cyrtostachys renda Blume,42,Malesia,GRIN
Cytisus hirsutus L.,34,Western Asia,GRIN
Cytisus hirsutus L.,33,Caucasus,GRIN
Cytisus hirsutus L.,11,Middle Europe,GRIN
Cytisus hirsutus L.,12,Southwestern Europe,GRIN
Cytisus hirsutus L.,13,Southeastern Europe,GRIN
Cytisus hirsutus L.,14,Eastern Europe,GRIN
Cytisus multiflorus (L'Her.) Sweet,12,Southwestern Europe,GRIN
Cytisus proliferus L.f.,21,Macaronesia,GRIN
Cytisus scoparius (L.) Link,21,Macaronesia,GRIN
Cytisus scoparius (L.) Link,10,Northern Europe,GRIN
Cytisus scoparius (L.) Link,11,Middle Europe,GRIN
Cytisus scoparius (L.) Link,12,Southwestern Europe,GRIN
